listing_id,mean,host_is_superhost,host_id,host_since,host_response_time,host_listings_count,host_identity_verified,neighbourhood_cleansed,room_type,price,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,calculated_host_listings_count
1.0137565591021519e+18,0.6817045454545454,FALSE,509913083,2023-04-13,within an hour,3,TRUE,Near North Side,Entire home/apt,$60.00,44,4.7,4.8,4.7,4.7,4.91,4.73,28.7,2
10392060,0.8494594594594594,TRUE,2899484,2012-07-11,within a day,2,TRUE,West Town,Entire home/apt,$138.00,119,4.91,4.78,4.95,4.91,4.97,4.86,1.25,2
10452642,0.8394074074074074,TRUE,25871759,2015-01-10,within an hour,1,TRUE,Near South Side,Entire home/apt,$386.00,140,4.86,4.73,4.81,4.92,4.87,4.84,1.46,1
10773502,0.8067931034482758,TRUE,55728526,2016-01-22,within an hour,3,TRUE,South Shore,Entire home/apt,$118.00,58,4.88,4.72,4.93,4.95,4.34,4.84,4.34,3
10863022,0.735561403508772,TRUE,56274815,2016-01-26,within a few hours,1,TRUE,Near West Side,Private room,$133.00,114,4.81,4.95,4.94,4.91,4.89,4.8,1.63,1
1096191,0.669804347826087,TRUE,6023157,2013-04-21,within an hour,1,TRUE,Uptown,Entire home/apt,$60.00,83,4.67,4.67,4.95,4.96,4.75,4.76,0.64,1
10971749,0.8280666666666667,FALSE,56925978,2016-02-01,within an hour,1,TRUE,Ashburn,Entire home/apt,$150.00,68,4.81,4.72,4.88,4.96,4.62,4.75,0.98,1
11146814,0.7602758620689655,FALSE,22215535,2014-10-06,within an hour,3,TRUE,Lower West Side,Entire home/apt,$300.00,209,4.42,4.34,4.56,4.69,4.71,4.57,2.19,3
11205769,0.7514878048780488,TRUE,1410585,2011-11-15,within an hour,3,TRUE,Lake View,Entire home/apt,$307.00,72,4.72,4.44,4.86,4.82,4.94,4.61,0.77,1
11370335,0.6843333333333333,FALSE,41503184,2015-08-14,within an hour,1,TRUE,Austin,Private room,$50.00,62,4.73,4.71,4.74,4.79,4.77,4.73,0.67,1
11436765,0.8156190476190476,FALSE,47567772,2015-10-27,within a day,7,TRUE,Rogers Park,Private room,$287.00,91,4.78,4.82,4.86,4.85,4.94,4.69,1.09,7
11902507,0.8559846153846153,TRUE,63490400,2016-03-18,within an hour,1,TRUE,Portage Park,Entire home/apt,$122.00,149,4.85,4.87,4.98,4.99,4.9,4.88,1.67,1
1195259,0.67975,TRUE,2899484,2012-07-11,within a day,2,TRUE,West Town,Entire home/apt,$138.00,212,4.9,4.78,4.91,4.91,4.95,4.85,1.65,2
11972493,0.7635357142857143,TRUE,63967447,2016-03-21,within an hour,2,TRUE,Irving Park,Entire home/apt,$150.00,142,4.92,4.94,4.94,4.93,4.84,4.86,1.52,2
11983838,0.8175121951219512,TRUE,683529,2011-06-09,within an hour,24,TRUE,North Center,Entire home/apt,$202.00,44,4.82,4.95,4.91,4.75,4.89,4.66,0.65,23
12243431,0.5217222222222222,FALSE,35913194,2015-06-15,within an hour,1,FALSE,Grand Boulevard,Private room,$51.00,64,4.59,4.69,4.75,4.61,4.48,4.69,0.83,1
12330769,0.7666111111111111,FALSE,66546874,2016-04-10,within an hour,1,FALSE,Irving Park,Entire home/apt,$349.00,82,4.67,4.7,4.95,4.94,4.76,4.71,0.89,1
12434982,0.7989791666666667,FALSE,8028727,2013-08-08,within a day,1,TRUE,Uptown,Private room,$37.00,123,4.85,4.73,4.8,4.91,4.83,4.9,1.35,1
12683444,0.8570925925925926,TRUE,68923281,2016-04-25,within an hour,1,FALSE,Dunning,Entire home/apt,$210.00,102,4.98,5,4.99,4.99,4.9,4.94,1.14,1
12759999,0.8317599999999999,TRUE,60405794,2016-02-25,within a day,2,TRUE,Lake View,Entire home/apt,$164.00,80,4.96,4.96,4.96,4.96,4.99,4.8,0.87,1
12871814,0.8213846153846154,TRUE,48048331,2015-11-03,within an hour,3,TRUE,Lincoln Park,Entire home/apt,$120.00,209,4.93,4.95,4.96,4.94,4.94,4.87,2.28,1
13148936,0.8726923076923077,TRUE,72457998,2016-05-17,within an hour,1,FALSE,Lincoln Park,Entire home/apt,$224.00,73,4.74,4.86,4.95,4.92,4.96,4.56,0.8,1
13150401,0.8455,TRUE,73361372,2016-05-22,within an hour,2,FALSE,West Town,Entire home/apt,$193.00,107,4.9,4.93,4.96,4.94,4.81,4.82,1.17,2
1321332,0.7686140350877193,FALSE,946954,2011-08-09,within an hour,1,TRUE,Lincoln Park,Entire home/apt,$761.00,113,4.84,4.68,4.94,4.9,4.85,4.72,0.91,1
13915441,0.8910576923076923,TRUE,50868046,2015-12-09,within an hour,1,TRUE,Norwood Park,Entire home/apt,$117.00,54,5,5,5,4.98,4.93,4.96,0.63,1
13953596,0.814625,FALSE,5472522,2013-03-15,within a few hours,1,TRUE,Lake View,Shared room,$50.00,76,4.79,4.75,4.96,5,4.96,4.8,0.85,1
14089727,0.7730363636363636,TRUE,871911,2011-07-26,within an hour,6,TRUE,Lake View,Shared room,$38.00,148,4.84,4.84,4.95,4.9,4.98,4.74,1.64,6
14429433,0.7861666666666667,FALSE,88800453,2016-08-08,within a day,1,TRUE,Humboldt Park,Entire home/apt,$71.00,132,4.84,4.66,4.96,4.96,4.56,4.84,1.48,1
145659,0.8201846153846154,TRUE,683529,2011-06-09,within an hour,24,TRUE,North Center,Entire home/apt,$198.00,76,4.78,4.91,4.76,4.62,4.88,4.72,0.76,23
145690,0.8384705882352941,TRUE,683529,2011-06-09,within an hour,24,TRUE,Lincoln Park,Entire home/apt,$298.00,86,4.78,4.89,4.79,4.62,4.95,4.65,0.83,23
1461451,0.6052692307692308,FALSE,2907254,2012-07-11,within an hour,15,TRUE,West Ridge,Shared room,$28.00,188,4.6,4.46,4.78,4.8,4.52,4.65,1.49,15
14631349,0.8688333333333333,FALSE,90644159,2016-08-18,within an hour,5,FALSE,Logan Square,Entire home/apt,$349.00,74,4.82,4.92,4.95,4.8,4.91,4.76,0.85,4
14692738,0.8953333333333333,FALSE,5294649,2013-03-02,within an hour,1,TRUE,Rogers Park,Private room,$48.00,36,4.97,4.78,5,5,4.97,4.89,0.68,1
14883494,0.86526,TRUE,1187822,2011-09-20,within an hour,2,TRUE,Logan Square,Entire home/apt,$143.00,62,4.81,4.69,4.82,4.92,4.8,4.59,0.7,1
15024671,0.8578571428571429,FALSE,90644159,2016-08-18,within an hour,5,FALSE,Logan Square,Entire home/apt,$80.00,80,4.81,4.98,4.9,4.81,4.99,4.75,0.97,4
15130764,0.7212894736842105,FALSE,95926744,2016-09-19,within an hour,1,TRUE,West Pullman,Entire home/apt,$80.00,179,4.47,4.58,4.85,4.88,4.33,4.64,2.05,1
15149053,0.8739056603773585,TRUE,96093069,2016-09-20,within an hour,2,FALSE,West Town,Private room,$97.00,117,4.97,4.98,4.98,5,4.87,4.9,1.34,2
15166761,0.8805945945945945,FALSE,88177772,2016-08-05,within a day,1,TRUE,Lake View,Entire home/apt,$425.00,60,4.87,4.83,4.87,4.87,4.9,4.75,0.82,1
15230450,0.8116,FALSE,96809854,2016-09-26,within a day,1,FALSE,Lake View,Entire home/apt,$350.00,93,4.82,4.66,4.92,4.95,5,4.59,1.07,1
15355696,0.8321016949152542,FALSE,374295,2011-02-02,within an hour,1,TRUE,Logan Square,Entire home/apt,$231.00,105,4.87,4.89,4.98,4.94,4.76,4.75,1.2,1
15464357,0.7960833333333334,TRUE,18742622,2014-07-23,within an hour,2,TRUE,Rogers Park,Private room,$55.00,117,4.9,4.78,4.97,4.99,4.76,4.9,1.34,2
15499376,0.6839830508474576,FALSE,33870996,2015-05-20,within an hour,3,TRUE,Armour Square,Entire home/apt,$156.00,131,4.62,4.41,4.88,4.92,4.68,4.51,1.51,3
15500042,0.7922931034482759,TRUE,24736657,2014-12-11,within an hour,1,TRUE,Portage Park,Entire home/apt,$98.00,78,4.87,4.9,4.96,4.92,4.82,4.79,1.01,1
15658650,0.8539206349206349,TRUE,209564,2010-08-22,within an hour,8,TRUE,Lake View,Private room,$124.00,174,4.95,4.96,4.92,4.98,4.99,4.85,2,6
15663486,0.8205121951219512,TRUE,101130285,2016-10-24,within an hour,1,TRUE,Irving Park,Private room,$99.00,61,4.97,4.98,4.97,4.95,4.95,4.88,0.7,1
15771536,0.8106578947368421,FALSE,101991992,2016-10-31,within an hour,1,FALSE,Lake View,Entire home/apt,$286.00,113,4.83,4.86,4.95,4.83,4.93,4.68,1.44,1
15804772,0.7815576923076923,TRUE,102273969,2016-11-02,within an hour,1,TRUE,North Park,Private room,$86.00,132,4.83,4.57,4.93,4.96,4.76,4.75,1.56,1
15904833,0.7835128205128206,FALSE,76133827,2016-06-06,within a day,7,FALSE,West Town,Private room,$95.00,40,4.8,4.85,4.68,4.85,4.9,4.75,0.47,7
15926884,0.5706666666666667,FALSE,57387860,2016-02-04,within an hour,20,TRUE,Near North Side,Hotel room,$23.00,40,4.73,4.63,4.83,4.78,4.95,4.68,0.47,20
16012260,0.83203125,TRUE,28462890,2015-02-27,within an hour,1,TRUE,Logan Square,Entire home/apt,$104.00,67,4.84,4.84,4.79,4.82,4.84,4.78,0.84,1
16052779,0.7710655737704918,FALSE,104526288,2016-11-20,within an hour,2,FALSE,North Park,Private room,$45.00,85,4.75,4.61,4.89,4.93,4.83,4.73,0.99,2
1620098,0.765578947368421,TRUE,8619275,2013-09-03,within an hour,1,TRUE,Lincoln Park,Private room,$150.00,68,4.66,4.82,4.82,4.81,4.97,4.54,0.54,1
16665876,0.87592,TRUE,11036600,2014-01-05,within an hour,31,TRUE,Lake View,Entire home/apt,$121.00,104,4.83,4.79,4.97,4.94,4.94,4.77,1.27,10
16687380,0.8722156862745098,TRUE,110271788,2017-01-07,within an hour,2,FALSE,Uptown,Private room,$100.00,79,4.97,4.97,5,5,4.99,4.96,0.94,2
17070148,0.7402,FALSE,111302591,2017-01-13,within an hour,2,TRUE,Woodlawn,Entire home/apt,$67.00,115,4.72,4.72,4.93,4.92,4.41,4.79,1.38,2
17168028,0.7771475409836065,TRUE,13545252,2014-03-25,within an hour,1,TRUE,Irving Park,Private room,$46.00,113,4.93,4.88,4.98,4.98,4.86,4.92,1.38,1
17382991,0.8258307692307693,TRUE,44427387,2015-09-17,within an hour,2,FALSE,Oakland,Entire home/apt,$593.00,100,4.86,4.89,4.99,4.99,4.88,4.79,1.22,2
17460467,0.8251147540983607,TRUE,118232209,2017-02-26,within an hour,1,TRUE,Lake View,Entire home/apt,$393.00,151,4.87,4.8,4.95,4.93,4.96,4.72,1.84,1
1759266,0.804826923076923,TRUE,9249272,2013-10-05,within a day,1,TRUE,Lake View,Entire home/apt,$173.00,78,4.81,4.85,4.96,4.85,4.97,4.8,0.68,1
1759389,0.8875869565217391,TRUE,1559157,2012-01-02,within a few hours,3,TRUE,Lower West Side,Private room,$82.00,150,4.97,4.95,4.98,4.99,4.63,4.88,1.21,3
17832768,0.8738235294117647,TRUE,27506618,2015-02-10,within an hour,3,TRUE,Hermosa,Entire home/apt,$292.00,74,4.92,4.96,4.91,4.95,4.85,4.85,0.93,1
17906826,0.6839767441860465,TRUE,64559913,2016-03-26,within an hour,2,TRUE,Jefferson Park,Private room,$81.00,79,4.89,4.67,4.91,4.96,4.81,4.86,0.99,1
17909014,0.8378461538461538,TRUE,59136604,2016-02-17,within an hour,2,FALSE,Logan Square,Private room,$75.00,45,4.89,4.76,4.89,4.87,4.87,4.87,0.56,2
18007859,0.8224923076923076,TRUE,1812643,2012-02-26,within an hour,4,TRUE,West Town,Entire home/apt,"$1,200.00",94,4.9,4.95,4.94,4.9,4.88,4.57,1.17,1
18060003,0.8431896551724138,TRUE,29716517,2015-03-21,within an hour,4,TRUE,West Town,Entire home/apt,$106.00,67,4.81,4.87,4.83,5,4.87,4.77,0.89,2
18194698,0.8120714285714286,TRUE,110985389,2017-01-11,within an hour,3,TRUE,Lincoln Park,Entire home/apt,$643.00,73,4.93,4.96,4.94,4.92,4.94,4.71,0.9,1
18274159,0.8783333333333333,TRUE,15417673,2014-05-12,within an hour,2,TRUE,Irving Park,Private room,$55.00,60,4.95,4.97,4.92,4.92,4.93,4.92,2.03,2
18301586,0.9170892857142856,TRUE,110271788,2017-01-07,within an hour,2,FALSE,Uptown,Private room,$90.00,84,4.99,4.96,4.99,4.99,4.99,5,1.08,2
18704537,0.8178823529411765,TRUE,11036600,2014-01-05,within an hour,31,TRUE,Lake View,Entire home/apt,$225.00,85,4.87,4.88,4.95,4.98,4.85,4.74,1.06,10
18722151,0.7987818181818181,TRUE,129809208,2017-05-11,within an hour,5,TRUE,West Ridge,Entire home/apt,$278.00,131,4.91,4.94,4.99,4.95,4.81,4.85,1.64,5
18822176,0.6863488372093023,FALSE,76133827,2016-06-06,within a day,7,FALSE,West Town,Private room,$91.00,97,4.84,4.88,4.82,4.85,4.81,4.74,1.22,7
18871593,0.7926944444444445,FALSE,104526288,2016-11-20,within an hour,2,FALSE,North Park,Private room,$45.00,60,4.65,4.57,4.83,4.85,4.85,4.75,0.75,2
19506501,0.7564324324324324,FALSE,39111123,2015-07-21,a few days or more,1,TRUE,South Shore,Entire home/apt,$50.00,83,4.51,4.48,4.86,4.75,4.45,4.84,1.05,1
19554215,0.8463333333333334,TRUE,118125798,2017-02-25,within an hour,1,TRUE,Grand Boulevard,Private room,$74.00,68,4.87,4.76,4.93,4.99,4.79,4.87,0.86,1
19672865,0.6556428571428572,FALSE,127235673,2017-04-23,within an hour,10,TRUE,Edgewater,Private room,$45.00,66,4.47,4.44,4.72,4.42,4.78,4.52,0.84,9
19877259,0.8674561403508771,TRUE,17843517,2014-07-08,within an hour,2,TRUE,West Town,Entire home/apt,$788.00,74,4.97,4.97,4.97,5,4.82,4.9,0.96,1
20181953,0.7886727272727273,TRUE,42982894,2015-08-31,within an hour,1,TRUE,Near North Side,Entire home/apt,$229.00,59,4.85,4.81,4.97,5,4.88,4.71,0.77,1
20227969,0.9035348837209304,TRUE,143937691,2017-08-02,within an hour,6,TRUE,Hyde Park,Private room,$207.00,73,4.93,4.99,4.99,4.95,4.97,4.89,0.94,6
20230637,0.866,TRUE,143937691,2017-08-02,within an hour,6,TRUE,Hyde Park,Private room,$140.00,93,4.95,4.97,4.95,4.95,4.97,4.84,1.22,6
20306736,0.859027027027027,TRUE,48027087,2015-11-02,within a day,2,TRUE,West Ridge,Private room,$65.00,37,4.95,4.97,4.95,4.97,4.89,4.92,0.67,2
20359172,0.6063404255319149,FALSE,126427813,2017-04-18,within a day,1,TRUE,Logan Square,Entire home/apt,$132.00,107,4.49,4.58,4.89,4.7,4.79,4.62,1.4,1
20378811,0.889953488372093,TRUE,1597671,2012-01-12,within an hour,3,FALSE,Lake View,Entire home/apt,$174.00,83,4.98,4.92,5,5,4.88,4.82,1.08,3
20650575,0.8198235294117647,FALSE,76133827,2016-06-06,within a day,7,FALSE,West Town,Entire home/apt,$779.00,60,4.88,4.92,4.73,4.9,4.87,4.77,0.89,7
20689785,0.8892631578947369,TRUE,143937691,2017-08-02,within an hour,6,TRUE,Hyde Park,Private room,$163.00,61,5,4.97,4.97,4.97,5,4.9,0.82,6
20757313,0.8564791666666667,FALSE,127574066,2017-04-25,within a few hours,1,TRUE,Lake View,Entire home/apt,$621.00,79,4.91,4.97,4.9,4.96,5,4.82,1.04,1
20901369,0.7828032786885246,FALSE,1517871,2011-12-19,within a few hours,1,TRUE,Hyde Park,Entire home/apt,$75.00,69,4.84,4.7,4.99,5,4.97,4.88,1.09,1
2103986,0.7024651162790697,TRUE,1838943,2012-03-01,within an hour,3,TRUE,Lake View,Private room,$75.00,158,4.82,4.75,4.94,4.96,4.96,4.86,1.35,1
21110208,0.8744126984126984,FALSE,6162,2009-01-08,within a few hours,1,TRUE,West Town,Entire home/apt,$214.00,115,4.89,4.78,4.86,4.75,4.98,4.82,1.52,1
21161463,0.8302448979591837,FALSE,5468317,2013-03-14,within an hour,7,TRUE,Rogers Park,Entire home/apt,$473.00,67,4.87,4.65,4.91,4.88,4.94,4.79,0.91,7
21254658,0.7140487804878048,FALSE,5468317,2013-03-14,within an hour,7,TRUE,Rogers Park,Private room,$60.00,67,4.75,4.67,4.94,4.76,4.9,4.81,0.93,7
21263727,0.6431851851851852,FALSE,5468317,2013-03-14,within an hour,7,TRUE,Rogers Park,Private room,$47.00,121,4.73,4.69,4.86,4.73,4.75,4.83,1.61,7
21379196,0.7754864864864865,FALSE,137866517,2017-06-30,within an hour,1,TRUE,Lincoln Square,Private room,$45.00,86,4.79,4.91,4.79,4.73,4.53,4.81,1.15,1
21501639,0.7888421052631579,FALSE,42437004,2015-08-25,within a day,2,TRUE,Hermosa,Entire home/apt,$43.00,121,4.85,4.87,4.96,4.95,4.72,4.86,1.62,2
21712790,0.7495675675675676,FALSE,86333405,2016-07-27,within an hour,1,TRUE,Edgewater,Entire home/apt,$90.00,37,4.79,4.68,4.87,4.71,4.92,4.63,3.68,1
22109063,0.709551724137931,FALSE,91946836,2016-08-26,within a day,5,TRUE,Hyde Park,Private room,$50.00,114,4.64,4.53,4.88,4.8,4.89,4.71,1.55,2
22143927,0.8219454545454545,TRUE,161722468,2017-12-07,within an hour,1,FALSE,North Center,Entire home/apt,$62.00,95,4.91,4.84,4.97,4.99,4.89,4.89,1.3,1
22287352,0.834225,TRUE,9499059,2013-10-18,within a few hours,3,TRUE,Hyde Park,Entire home/apt,$105.00,40,4.93,4.9,4.9,4.9,4.95,4.83,0.75,3
22470940,0.7513125,TRUE,25252775,2014-12-27,within a few hours,1,TRUE,Lincoln Square,Private room,$45.00,68,4.78,4.69,4.94,4.93,4.84,4.81,0.94,1
22478199,0.6579821428571428,FALSE,2907254,2012-07-11,within an hour,15,TRUE,West Ridge,Shared room,$28.00,75,4.8,4.64,4.84,4.96,4.76,4.8,1.09,15
22553014,0.8715263157894737,FALSE,911989,2011-08-02,within an hour,1,TRUE,Lower West Side,Entire home/apt,$80.00,51,4.84,4.82,4.96,4.98,4.92,4.84,0.82,1
22955384,0.8432244897959184,TRUE,138934538,2017-07-06,within an hour,3,FALSE,Albany Park,Private room,$69.00,49,4.94,4.94,4.94,4.94,4.86,4.92,0.85,3
2298310,0.769025641025641,TRUE,1385332,2011-11-08,within a few hours,23,TRUE,Kenwood,Private room,$38.00,56,4.91,4.8,4.98,4.95,4.61,4.77,0.48,19
22999010,0.9022894736842104,TRUE,124438226,2017-04-05,within a few hours,1,TRUE,Hyde Park,Entire home/apt,$379.00,45,4.89,4.87,4.91,4.93,4.93,4.62,0.65,1
23123158,0.6065090909090909,FALSE,2907254,2012-07-11,within an hour,15,TRUE,West Ridge,Shared room,$28.00,60,4.8,4.7,4.93,4.93,4.82,4.85,0.9,15
23883681,0.8708095238095238,TRUE,108716560,2016-12-27,within an hour,1,FALSE,Irving Park,Entire home/apt,$98.00,65,4.85,4.89,4.97,4.95,4.77,4.89,0.96,1
24335220,0.868171875,FALSE,25894549,2015-01-10,within an hour,1,TRUE,Bridgeport,Entire home/apt,$117.00,78,4.96,4.97,5,4.97,4.89,4.86,1.13,1
24541340,0.795655737704918,TRUE,185387095,2018-04-20,within an hour,4,TRUE,Armour Square,Private room,$69.00,81,4.95,4.78,4.93,4.96,4.89,4.88,1.18,4
24626961,0.8796666666666667,FALSE,31113244,2015-04-12,within an hour,5,TRUE,West Town,Entire home/apt,$844.00,62,4.95,4.97,4.98,4.97,4.89,4.82,0.92,4
24694181,0.8838888888888888,TRUE,15721250,2014-05-19,within a few hours,1,TRUE,Lincoln Square,Entire home/apt,$95.00,40,4.93,4.93,4.98,4.95,4.88,4.88,0.59,1
24921452,0.8767358490566037,TRUE,2141536,2012-04-15,within an hour,1,TRUE,Logan Square,Private room,$109.00,57,4.91,4.98,5,4.98,4.74,4.79,0.89,1
24931653,0.85528,TRUE,36549783,2015-06-23,within an hour,11,TRUE,Irving Park,Entire home/apt,$102.00,51,4.98,4.96,4.9,5,4.9,4.86,0.79,11
2499596,0.8253137254901961,FALSE,2768314,2012-06-28,within an hour,2,TRUE,West Town,Entire home/apt,$79.00,179,4.8,4.8,4.95,4.87,4.87,4.76,1.51,2
25055595,0.8308888888888889,TRUE,33278570,2015-05-13,within an hour,3,TRUE,Avondale,Entire home/apt,$76.00,48,4.88,4.9,5,4.94,4.83,4.71,0.73,3
25179364,0.7405573770491803,FALSE,19645168,2014-08-07,within an hour,18,TRUE,Lake View,Entire home/apt,$291.00,61,4.53,4.52,4.85,4.87,4.85,4.48,2.14,17
25226706,0.6711666666666667,FALSE,2010015,2012-03-26,within an hour,6,TRUE,Avondale,Entire home/apt,$55.00,42,4.79,4.71,4.95,4.88,4.69,4.57,0.63,6
25315844,0.800921052631579,FALSE,1649647,2012-01-24,within an hour,5,TRUE,West Town,Entire home/apt,$76.00,41,4.83,4.76,4.78,4.95,4.95,4.73,0.61,5
25418535,0.5483783783783783,FALSE,127235673,2017-04-23,within an hour,10,TRUE,Edgewater,Private room,$50.00,57,4.39,4.35,4.75,4.58,4.65,4.4,0.84,9
25687574,0.8311587301587301,TRUE,168443062,2018-01-17,within an hour,1,FALSE,Bridgeport,Entire home/apt,$198.00,79,4.94,4.88,4.99,4.99,4.77,4.81,1.19,1
25895701,0.8693220338983051,TRUE,2471877,2012-05-26,within an hour,1,TRUE,Lake View,Entire home/apt,$278.00,63,4.98,4.95,5,5,5,4.94,1,1
25944899,0.92332,TRUE,195015117,2018-06-11,within a day,2,TRUE,Lake View,Entire home/apt,$318.00,50,5,4.98,5,5,5,4.96,0.9,2
26039928,0.8753584905660378,TRUE,188795199,2018-05-10,within an hour,1,TRUE,Logan Square,Entire home/apt,$154.00,53,4.96,4.93,4.98,5,4.98,4.85,3.95,1
26138093,0.9166521739130434,FALSE,5312983,2013-03-04,within an hour,1,TRUE,West Town,Entire home/apt,$570.00,46,4.98,4.98,5,4.98,4.93,4.98,0.83,1
26198663,0.5793,FALSE,196906001,2018-06-20,within an hour,1,TRUE,Douglas,Private room,$53.00,80,4.53,4.64,4.55,4.49,4.33,4.44,1.2,1
26221841,0.9070416666666666,TRUE,24970476,2014-12-18,within an hour,2,TRUE,Uptown,Private room,$79.00,67,5,5,5,5,5,4.96,1.01,2
26253486,0.904728813559322,FALSE,22507060,2014-10-13,within an hour,1,TRUE,Near West Side,Private room,$102.00,71,4.97,4.97,4.99,5,4.96,4.89,1.07,1
26324097,0.8611428571428571,TRUE,56501186,2016-01-28,within an hour,1,TRUE,West Town,Entire home/apt,$125.00,49,4.9,4.94,4.96,5,4.96,4.75,0.75,1
26783351,0.8808918918918919,FALSE,48907908,2015-11-12,within an hour,1,TRUE,Irving Park,Entire home/apt,$369.00,42,4.86,4.79,4.98,4.98,4.93,4.79,0.64,1
26785909,0.7186785714285714,FALSE,188390381,2018-05-07,within an hour,1,TRUE,West Town,Entire home/apt,$89.00,56,4.71,4.71,4.7,4.91,4.73,4.45,2.24,1
26940306,0.8796949152542373,FALSE,202704228,2018-07-16,within an hour,1,TRUE,Lower West Side,Entire home/apt,$175.00,90,4.99,5,5,5,4.85,4.96,1.37,1
27226695,0.8672291666666666,FALSE,46939427,2015-10-19,within an hour,9,FALSE,North Center,Entire home/apt,$765.00,49,4.76,4.92,4.84,4.71,4.78,4.69,0.78,9
27260309,0.9038392857142856,TRUE,4337422,2012-12-06,within an hour,1,TRUE,Rogers Park,Entire home/apt,$475.00,56,4.98,4.95,4.96,5,4.88,4.86,3.07,1
27279571,0.711046511627907,FALSE,150600310,2017-09-14,within an hour,1,FALSE,South Lawndale,Entire home/apt,$129.00,47,4.6,4.77,4.87,4.89,4.19,4.57,0.72,1
2730613,0.8283260869565218,TRUE,13975150,2014-04-06,within an hour,2,TRUE,Morgan Park,Entire home/apt,$74.00,164,4.82,4.88,4.89,4.92,4.75,4.79,1.41,2
27308270,0.8405593220338983,TRUE,9094538,2013-09-27,within an hour,20,TRUE,Lincoln Park,Entire home/apt,$195.00,72,4.92,4.86,4.96,4.96,4.96,4.74,1.1,12
2731202,0.8346590909090909,TRUE,13975150,2014-04-06,within an hour,2,TRUE,Morgan Park,Entire home/apt,$79.00,158,4.8,4.79,4.92,4.92,4.81,4.82,1.5,2
27339033,0.8548412698412698,TRUE,126016266,2017-04-15,within an hour,1,TRUE,Lake View,Entire home/apt,$199.00,75,4.96,4.99,5,5,5,4.83,1.15,1
27471588,0.5768055555555556,TRUE,132131180,2017-05-27,within an hour,3,TRUE,West Garfield Park,Private room,$34.00,45,5,5,5,5,4.87,5,0.71,2
27553988,0.8496470588235294,FALSE,167299258,2018-01-12,within a day,1,FALSE,West Pullman,Entire home/apt,$125.00,62,4.82,4.87,4.85,4.87,4.65,4.84,0.96,1
27761744,0.8246833333333333,TRUE,209558158,2018-08-14,within a few hours,2,TRUE,North Center,Private room,$157.00,67,4.7,4.81,4.82,4.67,4.81,4.63,1.04,2
28281379,0.713,FALSE,36541232,2015-06-23,within a day,2,TRUE,West Town,Private room,$44.00,42,4.62,4.4,4.93,4.93,4.76,4.64,0.66,2
28361473,0.8860576923076923,TRUE,88052222,2016-08-04,within an hour,6,TRUE,Lincoln Park,Entire home/apt,$765.00,62,4.98,4.98,5,5,4.98,4.82,0.97,4
28511708,0.8787045454545455,TRUE,81779,2010-02-16,within an hour,10,TRUE,West Town,Hotel room,$130.00,44,4.84,4.93,4.93,4.89,4.91,4.73,0.76,10
28712532,0.7621896551724138,FALSE,153829791,2017-10-08,within an hour,3,TRUE,Washington Heights,Private room,$38.00,78,4.69,4.87,4.97,4.91,4.5,4.81,1.23,3
28912832,0.554625,TRUE,217927066,2018-09-29,within an hour,6,TRUE,Austin,Entire home/apt,$57.00,56,4.45,4.5,4.86,4.88,4.32,4.27,0.98,6
29061285,0.7993055555555556,FALSE,153829791,2017-10-08,within an hour,3,TRUE,Washington Heights,Private room,$29.00,47,4.77,4.96,4.85,4.91,4.7,4.85,0.74,3
2907500,0.7971224489795918,TRUE,11231030,2014-01-12,within an hour,2,TRUE,West Lawn,Private room,$39.00,348,4.85,4.88,4.87,4.84,4.73,4.85,3.05,2
29129510,0.821861111111111,FALSE,1224828,2011-09-29,within a few hours,2,TRUE,Irving Park,Private room,$55.00,38,4.89,4.63,4.95,4.89,4.92,4.84,0.6,2
29702099,0.8355692307692307,TRUE,21425912,2014-09-16,within an hour,1,TRUE,West Ridge,Private room,$80.00,67,4.99,4.88,4.99,4.96,4.84,4.96,1.08,1
29707921,0.834234375,TRUE,17035591,2014-06-20,within an hour,6,TRUE,Uptown,Entire home/apt,$490.00,64,4.86,4.78,4.91,4.91,4.84,4.7,1.08,6
29926099,0.7732127659574468,FALSE,177019136,2018-03-06,within an hour,1,TRUE,Lower West Side,Entire home/apt,$79.00,52,4.88,4.73,4.92,4.9,4.81,4.87,0.85,1
29942397,0.7422884615384615,FALSE,180004994,2018-03-22,within an hour,5,TRUE,Lincoln Park,Entire home/apt,$195.00,54,4.61,4.85,4.87,4.61,4.76,4.48,0.87,5
30121968,0.7962,FALSE,37880875,2015-07-08,within an hour,1,TRUE,North Center,Entire home/apt,$128.00,55,4.75,4.65,4.96,4.85,4.96,4.76,0.95,1
30175946,0.6172708333333333,FALSE,57387860,2016-02-04,within an hour,20,TRUE,Near North Side,Hotel room,$23.00,48,4.58,4.35,4.94,4.81,4.96,4.73,0.86,20
30325154,0.7952631578947369,FALSE,153829791,2017-10-08,within an hour,3,TRUE,Washington Heights,Private room,$29.00,41,4.66,4.88,4.88,4.88,4.49,4.68,0.67,3
30685450,0.8001538461538461,TRUE,43933909,2015-09-11,within an hour,22,TRUE,West Town,Entire home/apt,$170.00,53,4.85,4.76,5,4.96,4.94,4.78,0.88,20
